ID;NOME ORG;Latitude;Longitude
213;03.806.878/0001-07 | CERVI CENTRO DE REESTRUTURAÇÃO PARA VIDA;-23,5281292;-46,6762103
214;03.810.757/0001-39 | ASSOCIAÇÃO DOS IDOSOS DA ZONA SUL ROSA DE SARON;-23,870979;-46,7703311
215;03.810.800/0001-66 | GREMIO RECREATIVO ESCOLA DE SAMBA CAMISA 12;-23,5283966;-46,5998326
216;03.816.753/0001-68 | ASSOCIACAO CULTURAL COMUNITARIA MILENIO;-23,5099334;-46,3940667
217;03.823.337/0001-97 | ASSOCIAÇÃO PEDAGOGIA ESPORTE SOCIAL;-23,4758958;-46,6333253
218;03.838.062/0001-65 | COMUNIDADE ASSISTENCIAL JARDIM PRAINHA;-23,7559111;-46,6562737
219;03.840.929/0001-17 | CENTRO ASSISTENCIAL AO POVO CARENTE DO ESTADO DE SAO PAULO;-23,5339472;-46,6411249
220;03.855.787/0001-61 | INSTITUTO VIDA NOVA INTEGRAÇÃO SOCIAL EDUCAÇÃO E CIDADANIA;-23,4973551;-46,4313921
221;03.864.326/0001-55 | COMUNIDADE EVANGELICA UNIÃO DA PAZ;-23,4682727;-46,6868799
222;03.864.895/0001-09 | ASSOCIAÇÃO ASSISTENCIAL COMUNITARIA AZARIAS;-23,4035146;-46,7531452
223;03.896.363/0001-45 | INSTITUTO BENEFICENTE MÃO FORTE;-23,5647726;-46,405144
224;03.910.017/0001-74 | CENTRO EDUCACIONAL INSTITUTO FREIRE;-23,583632;-46,5238113
225;03.935.933/0001-69 | MOCIDADE ATIVA CRISTÃ;-23,7283193;-46,708988
226;03.940.443/0001-50 | INSTITUTO ROSA DOS VENTOS;-23,4764001;-46,6894172
227;03.942.369/0001-01 | ASSOCIAÇÃO COMUNITÁRIA DE CONSTRUÇÃO NOVO AMANHECER;-23,5691877;-46,3991424
228;03.943.348/0001-00 | ASSOCIAÇÃO COMUNITÁRIA DOS MORADORES VINTE E TRÊS DE MAIO TERCEIRA VITORIA;-23,5397094;-46,6423282
229;03.952.434/0001-80 | ASSOCIACAO DOS MARADORES JARDIM PEDRA BRANCA E ADJACENCIA;-23,5863629;-46,4192055
230;03.965.509/0001-67 | ASSOCIAÇÃO UNIDAS BENEFICENTE DE SAPOPEMBA E VILAS ADJACENTES;-23,6012684;-46,5180671
231;03.978.010/0001-94 | INSTITUIÇÃO AQUARELA;-23,5441569;-46,4242809
232;03.980.195/0001-71 | ASSOCIAÇÃO DOCE SABER;-23,4362243;-46,7333506
233;03.980.404/0001-87 | ASSOCIAÇÃO BENEFICENTE MORETTI;-23,5354887;-46,4068033
234;03.980.875/0001-95 | ASSOCIAÇÃO COMUNITÁRIA JARDIM NOVO HORIZONTE;-23,7766251;-46,6964388
235;03.990.067/0001-09 | IGREJA DO EVANGELHO QUADRANGULAR;-23,5014486;-46,4045249
236;03.991.178/0001-30 | CENTRO INTERESCOLAR PEQUENOS DO AMOR;-23,5499574;-46,4192418
237;03.993.335/0001-46 | TABERNACULO DE JESUS INDEPENDENTE LTDA;-23,4801118;-46,6491311
238;04.003.784/0001-62 | MAC-MOVIMENTO ASSOCIATIVO COMUNITÁRIO;-23,6548424;-46,7333711
239;04.003.965/0001-99 | CENTRO COMUNITARIO BENEFICENTE CONJUNTO HABITACIONAL CASTRO ALVES E ADJACENTES - CEBECH;-23,5823351;-46,405537
240;04.003.965/0004-31 | CENTRO COMUNITARIO BENEFICENTE CONJUNTO HABITACIONAL CASTRO ALVES E ADJACENTES;-23,5868035;-46,390837
241;04.003.965/0006-01 | CENTRO COMUNITARIO BENEFICENTE CONJUNTO HABITACIONAL CASTRO ALVES E ADJACENTES - CEBECH JARDIM SAO PAULO;-23,5673808;-46,4019901
242;04.003.965/0007-84 | CENTRO COMUNITARIO BENEFICENTE CONJUNTO HABITACIONAL CASTRO ALVES E ADJACENTES;-23,5815473;-46,3977675
243;04.028.105/0001-00 | CLUBE DE MAES MARANATA;-23,5099251;-46,3753007
244;04.042.286/0001-29 | IIGREJA EVANGELICA ASSEMBLEIA DE DEUS EL BETEL;-23,6611787;-46,6380185
245;04.048.919/0001-06 | INSTITUTO SILVA E SANTOS;-23,5530658;-46,4319969
246;04.063.710/0001-11 | ASSOCIAÇÃO BENEFICENTE ESPORTE CULTARA E LAZER NOSSO SONHO;-23,5233464;-46,4734216
247;04.072.747/0001-06 | ORGANIZAÇÃO SOCIAL EDUCAR-TE;-23,6363436;-46,7733574
248;04.077.765/0001-80 | ASSOCIAÇÃO DE MORADORES DO JARDIM IPANEMA;-23,4396768;-46,733929
249;04.083.369/0025-33 | ASSOCIACAO DA IGREJA METODISTA - TERCEIRA REGIAO ECLESIASTICA;-23,4605283;-46,6789652
250;04.083.369/0053-97 | ASSOCIACAO DA IGREJA METODISTA - TERCEIRA REGIAO ECLESIASTICA;-23,4734556;-46,6803093
251;04.084.230/0001-37 | ASSOCIAÇÃO BENEFICENTE GUILHERMINA MARIA DE JESUS;-23,8139388;-46,6681794
252;04.088.793/0001-01 | IGREJA EVANGELICA AVIVAMENTO BIBLICO - ARTUR ALVIM;-23,5139675;-46,4527778
253;04.089.902/0001-05 | INSTITUTO FATEC NEGRO SIM;-23,5546825;-46,433317
254;04.093.450/0001-27 | ASMIG-ASSOCIAÇÃO COMUNITARIA DE ACAO E CIDADANIAGRANDES GUERREIRA ARROIO ARAPONGAS;-23,5170289;-46,4024162
255;04.117.267/0001-14 | INSTITUTO NOVA CIDADÃ;-23,5760893;-46,75995
256;04.118.393/0001-93 | IGREJA EVANGELICA PENTECOSTAL JESUS CRISTO E A RESPOSTA;-23,5109855;-46,4771159
257;04.130.216/0001-22 | ASSOCIAÇÃO RESTAURAÇÃO;-23,6022387;-46,5204911
258;04.134.780/0001-13 | ASSOCIAÇÃO BENEFICENTE VILA BANCARIA POR MORADIA POPULAR;-23,5877355;-46,5238448
259;04.146.157/0001-80 | ASSOCIAÇÃO BENEFICENTE COMUNIDADE BIBLICA MANANCIAL;-23,5038698;-46,6586598
260;04.146.157/0002-61 | ASSOCIAÇÃO BENEFICENTE COMUNIDADE BIBLICA MANANCIAL;-23,5167976;-46,4260718
261;04.146.644/0001-43 | IGREJA EVANGELICA ASSEMBLEIA DE DEUS MINISTERIO EL-SHADAY EM SAO PAULO;-23,577502;-46,392403
262;04.149.447/0001-88 | IGREJA PENTECOSTAL JESUS E PROVIDENCIA DIVINA;-23,5385673;-46,4686097
263;04.154.961/0001-01 | FÓRUM DOS MUTIRÕES DE SÃO PAULO;-23,5704667;-46,3973059
264;04.158.030/0001-81 | ASSISTENCIA SOCIAL CRIAR ESPERANCA;-23,4303192;-46,7115451
265;04.174.093/0001-21 | IGREJA UNIDA DE SÃO MIGUEL PAULISTA;-23,5057559;-46,4363657
266;04.186.468/0003-35 | ASSOCIAÇÃO ALIANÇA DE MISERICORDIA;-23,5390224;-46,621437
267;04.186.468/0014-98 | ASSOCIAÇÃO ALIANÇA DE MISERICORDIA;-23,424385;-46,724753
268;04.186.468/0028-93 | ASSOCIAÇÃO ALIANÇA DE MISERICORDIA;-23,4321701;-46,7195283
269;04.193.749/0001-53 | CENTRO SOCIAL E BENEFICIENTE CAMINHAR É PRECISO;-23,4951905;-46,6558328
270;04.205.248/0001-40 | IGREJA APOSTOLICA MINISTERIO FE EM AÇAO;-23,4977148;-46,6635575
271;04.208.752/0001-01 | ASSOCIAÇÃO BENEFICENTE VILAS VERDES;-23,4527212;-46,6913995
272;04.210.601/0001-80 | ASSOCIAÇÃO COMUNITÁRIA DAS FAMÍLIAS UNIDAS DE VILA MOREIRA;-23,5243974;-46,5603169
273;04.215.055/0001-70 | MINISTÉRIO INTERNACIONAL TORRE FORTE;-23,59275;-46,55588
274;04.241.347/0001-87 | COMUNIDADE CRISTÃ DEUS FORTE;-23,4705171;-46,5710345
275;04.257.816/0001-56 | ASSOCIAÇÃO COMUNITARIA CONJUNTO GARAGEM FORÇA E RAÇA;-23,5044491;-46,4707142
276;04.260.312/0001-95 | INSTITUTO CASTELO ENCANTADO MINERVINA AUGUSTA;-23,4829037;-46,6020234
277;04.277.544/0001-56 | INSTITUTO CANTO DE LUZ;-23,6765992;-46,7794978
278;04.280.254/0001-61 | MOSOBE MOVIMENTO SOCIAL BENEFICENTE;-23,4703724;-46,6991926
279;04.288.514/0001-45 | ASSOCIAÇÃO E CENTRO CULTURAL ACREDITA BRASIL MORADORES DO JARDIM SÃO PAULO;-23,5600889;-46,4087833
280;04.309.780/0001-07 | CLUBE DA COMUNIDADE LOURENÇO CABREIRA;-23,717408;-46,6907007
281;04.331.022/0001-95 | CLUBE DE MAES FORMADAS DO ENCOSTA NORTE;-23,5030192;-46,3726692
282;04.342.286/0001-44 | CENTRO DE ESTUDOS E PESQUISAS BELCHERI;-23,5095252;-46,3920748
283;04.346.220/0001-22 | MSTC MOVIMENTO SEM TETO DO CENTRO;-23,5496464;-46,6443672
284;04.353.061/0001-93 | ASSOCIAÇÃO SERTÃO CRIANÇAS E ADJACENTES;-23,5164062;-46,4008988
285;04.373.181/0001-52 | IGREJA EVANGELICA PENTECOSTAL JESUS GARANTE A VITORIS;-23,5207569;-46,4599017
286;04.391.085/0001-37 | IGREJA ASSEMBLEIA DE DEUS MINISTERIO NO BRASIL;-23,5166268;-46,4009728
287;04.442.419/0001-54 | IGREJA EVANGELICA ASSEMBLEIA DE DEUS MINISTERIO LEAO DA TRIBO DE JUDA;-23,4334753;-46,7278822
288;04.450.009/0001-55 | BUT FUTEBOL CLUBE;-23,4639377;-46,6103311
289;04.480.122/0001-83 | NUCLEO ASSISTENCIAL SOL DA JUSTIÇA;-23,4823772;-46,4158175
290;04.480.432/0001-06 | GRUPO DE ASSISTÊNCIA AO TRATAMENTO E HOSPEDAGEM INFANTIL;-23,6330162;-46,6467322
291;04.492.408/0001-89 | ASSOCIAÇÃO BENEFICENTE GUAINUMBI;-23,7251268;-46,7722719
292;04.494.425/0001-55 | ASSOCIAÇÃO DE SOLIDARIEDADE CRISTÃ;-23,5514449;-46,4024242
293;04.516.906/0001-14 | COMUNIDADE RECREATIVA CULTURAL ASSISTENCIAL ESCOLA DE SAMBA ESTRELA CADENTE;-23,4934693;-46,4598367
294;04.565.888/0001-60 | IGREJA PRESBITERIANA RENOVADA DE VILA ELIDA;-23,6766072;-46,6319777
295;04.573.528/0001-00 | COMUNIDADE RENOVO CELESTE;-23,5102121;-46,3777476
296;04.594.796/0001-09 | ASSOCIAÇÃO PARADESPORTIVA JR SP;-23,6271036;-46,6356788
297;04.598.814/0001-20 | ASSOCIAÇÃO COMUNITÁRIA DA ÁREA DA BALEIA JARDIM NOVA TEREZA;-23,4842465;-46,4932711
298;04.601.038/0001-70 | INSTITUTO GABRIELE BARRETO SOGARI;-23,643352;-46,6672993
299;04.611.769/0001-05 | IGREJA  CRISTÃ JESUS É O CAMINHO A VERDADE E A VIDA;-23,4614286;-46,6752708
300;04.676.010/0001-00 | ASSOCIAÇÃO DE LUTAS E PROMOÇÃO SOCIAL JARDIM ROBRU E ADJACENCIAS;-23,5030919;-46,4115443
301;04.677.661/0001-07 | ASSOCIAÇÃO RESPLANDECER A ORDDEM E O DIREITO DE NASCER A ESPERANÇA E A IGUALDADE;-23,5320603;-46,4565963
302;04.723.830/0001-06 | ASSOCIAÇÃO BENEFICENTE EVANGELICA XV DE NOVEMBRO;-23,5361206;-46,4329532
303;04.725.631/0002-00 | CENTRO DE INTEGRAÇÃO DO MIGRANTE;-23,5421636;-46,6054816
304;04.753.007/0001-35 | ACAO SOCIAL DE APOIO AOS MORADORES DO CANTINHO DO CEU E ADJACENCIAS;-23,7425798;-46,6603908
305;04.753.755/0001-18 | INSTITUTO RESGATA CIDADAO;-23,5718197;-46,501381
306;04.758.970/0001-01 | ASSOCIAÇÃO BENEFICENTE CANTO NASCIMENTO;-23,4930126;-46,3953009
307;04.761.562/0001-09 | ASSOCIAÇAO UNIDA  JARDIM ÂNGELA;-23,6052645;-46,5149928
308;04.768.817/0001-65 | GRUPO DE APOIO COMUNITÁRIO GAIVOTAS;-23,7322307;-46,6682303
309;04.815.248/0001-61 | ASSOCIAÇÃO BENEFECENTE COMUNITARIA CULTURAL E ESPORTIVA ELITE DO ESTADO DE SÃO PAULO;-23,60821;-46,4032732
310;04.815.279/0001-12 | ASSOCIAÇÃO BENEFICIENTE CURUMIM RAIO DE LUZ;-23,5639396;-46,4179385
311;04.831.433/0001-40 | ASSOCIAÇÃO VIVER EM FAMÍLIA PARA UM FUTURO MELHOR;-23,606626;-46,7285659
312;04.831.823/0001-10 | IGREJA EVANGÉLICA ASSEMBLEIA DE DEUS MINISTÉRIO DE SÃO PAULO;-23,5257317;-46,6524788
313;04.840.573/0001-84 | MOVIMENTO E UNIÃO DAS MULHERES DO ENCOSTA NORTE E ADJAC;-23,5052286;-46,3769685
314;04.841.792/0001-88 | GRUPO SHALOM EL SHADDAY;-23,4892011;-46,6577912
315;04.842.971/0001-30 | IGREJA EVANGÉLICA A VERDADE;-23,4731108;-46,7257114
316;04.936.430/0001-70 | ASSOCIAÇÃO PHENIX EM PROL DA HUMANIDADE;-23,6838117;-46,7984275
317;04.956.895/0001-93 | UNIÃO PELOS DIREITOS HUMANOS DOS MORADORES DO JARDIM DAS ROSAS;-23,6034854;-46,4354858
318;04.998.386/0001-23 | ASSOCIAÇÃO DOS TRABALHADORES SEM TETO DA ZONA NOROESTE;-23,5301388;-46,6586716
319;05.015.347/0001-21 | INSTITUTO CONTEMPLO - SAÚDE, EDUCAÇÃO E LONGEVIDADE;-23,6267662;-46,6142462
320;05.032.060/0001-00 | ASSOCIAÇÃO JARDIM LALLO;-23,7089769;-46,6852196
321;05.037.147/0001-70 | COMUNIDADE EVANGÉLICA CRISTO, EU E VOCÊ;-23,4712861;-46,7128655
322;05.039.823/0001-44 | INSTITUTO SOU CIDADÃO;-23,5094641;-46,7583162
323;05.066.299/0001-09 | ASSOCIAÇÃO COMUNITÁRIA NOVA ESPERANÇA DOS MORADORES DO JARDIM GUANHEMBU;-23,7199002;-46,6820868
324;05.079.972/0001-37 | ASSOCIAÇÃO DE MORADORES CARENTES DO  JARDIM ARACATI E CHÁCARA BANDEIRANTES;-23,7207521;-46,7722835
325;05.085.059/0001-43 | MOVIMENTO SOCIAL DA CIDADANIA BALNEARIO NOVO SÃO JOSÉ;-23,7686844;-46,7184315
326;05.098.131/0001-77 | UNIÃO SOCIAL AMIGOS DO JARDIM ETELVINA;-23,526114;-46,4136298
327;05.100.338/0001-39 | INSTITUTO EDUCACIONAL E DE DEFESA DOS DIREITOS HUMANOS - CORA CORALINA;-23,5324552;-46,4824098
328;05.136.068/0001-16 | CRISTO CENTRO CASA APOSTOLICA - FREGUESIA DO O;-23,4921271;-46,6967135
329;05.143.689/0001-27 | ASSOCIAÇÃO BRASILEIRA DA SÍNDROME DE WILLIAMS;-23,5615208;-46,6298605
330;05.161.020/0001-68 | GRUPO ECOLOGICO E CULTURAL TIO PAC;-23,4875551;-46,3882988
331;05.170.361/0001-08 | ASSOCIACAO AMIGOS DO JARDIM SAO RAFAEL;-23,7575378;-46,7153612
332;05.195.291/0001-34 | ASSOCIAÇÃO ARCA DA VITÓRIA;-23,5300152;-46,5268241
333;05.208.172/0001-79 | MISSÃO MUNDIAL TABERNÁCULO DE PROFETAS;-23,5028502;-46,5845259
334;05.221.578/0001-91 | INSTITUTO SOCIAL PARA O DESENVOLVIMENTO DA EDUCAÇÃO ARTE CULTURA ESPORTE E MEIO AMBIENTE ALIANÇA E RENOVAÇÃO  IAR;-23,5165739;-46,4478801
335;05.238.918/0001-97 | CENTRO EDUCACIONAL INFANTIL LUZ E LÁPIS;-23,6599545;-46,7067312
336;05.248.144/0001-85 | CASA DE APOIO À CRIANÇA COM CÂNCER VIDA DIVINA;-23,5025773;-46,4748067
337;05.289.329/0001-38 | GREMIO RECREATIVO CULTURAL SOCIAL ESCOLA DE SAMBA PERUS;-23,5123993;-46,5905061
338;05.291.063/0001-68 | PROGRAMA NEFESH - NUCLLEO DE ASSISTENCIA SOCIAL INTEGRAL;-23,5092885;-46,5694242
339;05.312.354/0001-95 | ASSOCIACAO BENEFICIENTE VIVER E APRENDER;-23,5156448;-46,5053331
340;05.312.936/0001-71 | ASSOCIAÇÃO DOS MORADORES DE JARDIM SÃO JUDAS TADEU;-23,7764029;-46,7067684
341;05.334.839/0001-80 | IGREJA UNIDA EM CIDADE LIDER;-23,5547471;-46,478727
342;05.351.610/0001-53 | ASSOCIACAO BENEFICENTE CULTURAL PELA CIDADANIA;-23,460666;-46,694723
343;05.353.904/0001-14 | GRUPO ESPERANÇA E AMOR;-23,4959021;-46,4246707
344;05.359.102/0001-11 | ASSOCIACÃO A VITÓRIA DE JESUS;-23,5858138;-46,3907404
345;05.375.038/0001-62 | ONG SÃO SILVESTRE;-23,8284931;-46,7362966
346;05.379.608/0001-92 | NUCLEO DE PARTICIPAÇÃO NOVE DE JULHO;-23,5527755;-46,481548
347;05.393.557/0001-53 | ASSOCIAÇÃO AMBIENTAL E HABITACIONAL JOÃO DE BARRO - AAHJB;-23,5609562;-46,6546366
348;05.394.307/0001-38 | COMUNIDADE EVANGÉLICA VIDA ETERNA;-23,5446021;-46,5600727
349;05.414.912/0001-23 | ASSOCIAÇÃO CONDOMÍNIO NOVO MILENIO;-23,5119074;-46,4194374
350;05.421.497/0001-35 | IGREJA EVANGÉLICA GRAÇA PLENA;-23,7171948;-46,698601
351;05.424.566/0001-64 | INSTITUTO DE DESENVOLVIMENTO SOCIAL E CIDADANIA DE SÃO PAULO;-23,5401599;-46,6143487
352;05.437.202/0001-19 | ABC RIZOMA ASSOCIAÇÃO CULTURAL E EDUCATIVA;-23,580185;-46,4057777
353;05.445.284/0002-24 | IGREJA COMUNIDADE EVANGELICA MANANCIAL DE VIDA;-23,5252514;-46,4181027
354;05.445.284/0003-05 | IGREJA COMUNIDADE EVANGELICA MANANCIAL DE VIDA;-23,5611591;-46,4904524
355;05.461.205/0001-98 | ASSOCIAÇÃO UNIDOS PELO REGASTE DA CIDADANIA;-23,516473;-46,4119931
356;05.486.578/0001-13 | IGREJA PENTECOSTAL REDENÇÃO DA VIDA;-23,4865921;-46,5778856
357;05.498.702/0001-60 | COMUNIDADE CRISTÃ INOVE;-23,4704561;-46,6053525
358;05.504.760/0001-50 | ASSOCIAÇÃO COMUINITARIA FLORESTAN FERNANDES;-23,5139977;-46,4636788
359;05.505.253/0001-30 | CLUBE DA MELHOR IDADE LUZ DOURADA;-23,5070858;-46,3755703
360;05.505.388/0001-04 | ASSOCIACAO POR HABITACAO COM DIGNIDADE;-23,4488198;-46,7503794
361;05.508.391/0001-73 | ACAEER ASSOCIAÇÂO CIVIL ASSISTENCIAL E EDUCACIONAL EL ROI;-23,5335007;-46,6523891
362;05.532.787/0001-56 | CLUBE DE MAES EMANUEL;-23,4741027;-46,5649465
363;05.565.430/0001-74 | ASSOCIAÇÃO BENEFICENTE FAZENDA ITAIM;-23,5106049;-46,3794594
364;05.570.942/0001-29 | SOCIEDADE NÚCLEOS RECREATIVO DAS MÃES CARENTES DO JARDIM AURORA GUAIANASES;-23,535608;-46,4187493
365;05.574.309/0001-09 | ASSOCIAÇÃO MULHERES EM AÇÃO DA VILA QUEIROZ;-23,4403841;-46,5721158
366;05.578.192/0001-31 | ASSOCIAÇÃO BENEFICENTE DOS MORADORES DA VILA GUSTAVO E BAIRROS ADJACENTES;-23,4883224;-46,5885495
367;05.585.679/0001-41 | ASSOCIAÇÃO BENEFICENTE COMUNITÁRIA BEM QUERER;-23,5838403;-46,3985201
368;05.587.215/0001-74 | ASSOCIAÇÃO BENEFICENTE TODOS UNIDOS POR UM FUTURO MELHOR;-23,5087642;-46,3738557
369;05.601.738/0001-28 | AME-ASSOCIAÇÃO MENTE EM EXPANSÃO;-23,5033196;-46,4162256
370;05.606.400/0001-69 | APAT -ASSOCIAÇÃO PARA PESQUISA E ASSISTÊNCIA EM TRANSPLANTE;-23,5756621;-46,6216399
371;05.620.322/0001-57 | IGREJA EVANGELICA AVIVAMENTO BIBLICO;-23,6438101;-46,7534455
372;05.635.981/0001-67 | ASSOCIAÇÃO EDUCACIONAL E CULTURAL FILHOS DE LÁZARO;-23,5447087;-46,4024665
373;05.750.553/0001-85 | ASSOCIAÇÃO BRASILEIRA DE EPILEPSIA;-23,597028;-46,6423162
374;05.787.159/0001-11 | INSTITUTO IMACULADO CORAÇÃO DE MARIA;-23,5243757;-46,389665
375;05.800.045/0001-64 | ASSOCIAÇÃO COMUNITARIA FAZENDA DO CARMO;-23,5644467;-46,4183272
376;05.809.860/0001-94 | AACJSC ASSOCIACAO AMIGOS CARENTES JARDIM SAO CARLOS;-23,6841374;-46,6588886
377;05.821.288/0001-89 | ASSOCIAÇAO ASSISTENCIAL PLANURA;-23,6120178;-46,5202699
378;05.821.991/0001-97 | CENTRO DE ESTUDO DE MEIO AMBIENTE & INTEGRAÇÃO SOCIAL CEMAIS;-23,615163;-46,4622655
379;05.849.565/0001-61 | OBRA SOCIAL FUNDAMENTO BIBLICO;-23,6571454;-46,7044008
380;05.854.702/0001-56 | CEPROCIG CENTRO DE PROMOÇÃO RESGATE A CIDADANIA GRAJAÚ PAULO VI;-23,7448087;-46,6868371
381;05.854.890/0001-12 | ASSOCIAÇÃO SALINHA CONSTRUINDO O SABER;-23,4587625;-46,6751019
382;05.862.718/0001-00 | AMIGOS SOLIDÁRIOS - INSTITUTO NACIONAL CONTRA A POBREZA;-23,5188313;-46,6134558
383;05.919.155/0001-40 | ASSOCIAÇÃO CULTURAL NOSSA SENHORA;-23,5534943;-46,6466403
384;05.924.506/0001-00 | ASSOCIAÇÃO ESPORTE CLUBE VILA REAL;-23,7561941;-46,663669
385;05.938.706/0001-12 | ASSOCIAÇÃO POPULAR DOS MORADORES DO JARDIM PIRATININGA;-23,4997597;-46,5347561
386;05.946.265/0001-09 | COOPERATIVA DE TRABALHO COM MATERIAIS REAPROVEITÁVEIS E RECICLÁVEIS CHICO MENDES;-23,622521;-46,4578162
387;05.972.232/0001-25 | ASSOCIAÇÃO BENEFICENTE CLUBE DE MÃES AÇÃO E FAMÍLIAS;-23,4984711;-46,4047928
388;05.982.113/0001-53 | PROJETO GERAÇÕES;-23,637444;-46,6043768
389;06.001.520/0001-03 | OSCIP RECICLAGEM DE ARTEFATOS DE MADEIRA - OSCIP'ALADINO;-23,5073638;-46,3914057
390;06.002.151/0001-65 | INSTITUTO BOAS NOVAS;-23,5881592;-46,573628
391;06.007.969/0001-70 | IGREJA PENTECOSTAL RAÍZES DE DAVI;-23,6014929;-46,4780881
392;06.013.172/0001-86 | GRUPO DE APOIO COMUNITÁRIO BOM SAMARITANO;-23,7570137;-46,7087396
393;06.019.659/0001-76 | ONG DEUS PROVERA DO JARDIM HELENA;-23,4801635;-46,4253131
394;06.020.583/0001-07 | ASSOCIAÇÃO VIDA NOVA DE SÃO FRANCISCO DE ASSIS;-23,5089296;-46,4298256
395;06.032.092/0001-78 | ASSEMBLEIA DE DEUS MINISTERIO LIMOEIRO;-23,5046855;-46,4714751
396;06.035.952/0001-27 | ACEB - ASSOCIAÇÃO CULTURAL, ESPORTIVA E BENEFICENTE DE VILA NOVA CACHOEIRINHA;-23,4709999;-46,6630434
397;06.039.953/0001-40 | INSTITUTO REDES PARA O DESENVOLVIMENTO;-23,5003001;-46,6951171
398;06.040.926/0001-97 | ASSOCIAÇÃO SOCIAL COMUNITÁRIA E ESPORTIVA XI GAROTOS DE ERMELINO MATARAZZO;-23,4949028;-46,50089
399;06.063.920/0001-35 | INSTITUTO SÃO PAULO PELA DEMOCRACIA - ISPD;-23,5440685;-46,570967
400;06.064.165/0001-03 | ASSOCIAÇÃO DOS CIDADÃOS UNIDOS DA ZONA LESTE - ACZL;-23,539517;-46,4401948
401;06.087.646/0001-34 | ASSOCIACAO CLUBE DE MAES DO JARDIM GUANHEMBU;-23,7303822;-46,6842512
402;06.088.731/0001-17 | ASSOCIACAO DE MORADORES SITIO FIGUEIRA DO RIO BONITO;-23,7303822;-46,6842512
403;06.091.783/0001-42 | ASSOCIAÇÃO BENEFICENTE EVANGÉLICA DE APOIO EDUCACIONAL CULTURAL E SOCIAL;-23,7394835;-46,7062304
404;06.094.961/0001-99 | ASSOCIAÇÃO NANY APPLE EM BENEFICIO DO OBESO E DO CARENTE;-23,4664801;-46,7227182
405;06.110.494/0001-43 | IGREJA EVANGELICA TEMPO DE AVIVAMENTO;-23,4967033;-46,4668098
406;06.136.818/0001-12 | COMUNIDADE EVANGELICA  ASPECTO CRISTO;-23,4860771;-46,71046
407;06.147.488/0001-60 | ASSOCIAÇÃO BENEFICENTE DA IGREJA EVANGELICA ASSEMBLEIA DE DEUS EM VALE DAS VIRTUDES;-23,649107;-46,773706
408;06.165.353/0001-28 | ASSOCIAÇÃO DE PAIS FUNCIONÁRIOS DIRETOS E INDIRETOS DO TRIBUNAL DE JUSTIÇA DO ESTADO DE SÃO PAULO - APAJE;-23,4888396;-46,7046452
409;06.186.500/0001-46 | ASSOCIAÇÃO BENEFICIENTE COMUNITARIA ANA LUCIA;-23,6314013;-46,4647978
410;06.192.162/0001-55 | ASSOCIACAO INFANCIA E FAMILIA;-23,542494;-46,4982876
411;06.224.472/0001-04 | ASSOCIAÇÃO DOS MORADORES JARDIM JARAGUÁ;-23,5049469;-46,4047712
412;06.239.523/0001-71 | COMUNIDADE EVANGELICA MARAVILHAS DE CRISTO;-23,59695;-46,4874479
413;06.247.873/0001-80 | IGREJA DO EVANGELHO PLENO DA CIDADE TIRADENTES;-23,5839717;-46,4117452
414;06.252.623/0001-38 | CENTRO DE INTEGRAÇÃO SOCIAL JULIANA E GRACIANA;-23,7303724;-46,7803034
415;06.256.776/0001-53 | ASSOCIAÇÃO FALA MULHER;-23,6235036;-46,6648631
416;06.262.150/0001-50 | ABC ASSOCIAÇÃO BENEFICENTE CULTURAL EDUCATIVA DAS ASSOCIAÇÕES ;-23,5293173;-46,3981005
417;06.265.108/0001-92 | ASSOCIAÇÃO RESGATE EM AÇÃO;-23,4954364;-46,4850778
418;06.276.997/0001-93 | ASSOCIAÇÃO RECREATIVA E CULTURAL DE ARTHUR ALVIN - ARCAA;-23,533527;-46,484071
419;06.280.354/0001-13 | ASSOCIAÇÃO BENEFICENTE FLOR DE ISA;-23,5325768;-46,4120067
420;06.284.779/0001-09 | CENTRO DE APOIO A CRIANCA E AO ADOLESCENTE RECANTO DA GLORIA;-23,5421771;-46,3977325
421;06.287.685/0001-85 | INSTITUTO TOCA DO COELHO;-23,5535938;-46,4893791
422;06.303.091/0001-10 | ASSOCIAÇÃO AMIGOS DO BAIRRO JD. DIOMAR;-23,6124385;-46,6957525
423;06.324.463/0001-95 | ASSOCIAÇÃO COMUNIDADE SOLIDÁRIA DO JARDIM SÃO BERNARDO;-23,7579448;-46,7036602
424;06.329.326/0001-43 | IGREJA PENTECOSTAL A VOZ DA LIBERDADE EM CRISTO JESUS;-23,8110225;-46,7225992
425;06.330.022/0001-04 | INSTITUTO BATISTA BETEL;-23,5824939;-46,4092302
426;06.335.310/0001-43 | CENTRO DE INTEGRAÇÃO SOCIAL COAB ADMINISTRAÇÃO;-23,6699874;-46,7830165
427;06.647.526/0001-44 | ASSOCIAÇÃO CONQUISTANDO UM ESPAÇO;-23,6533375;-46,65438
428;06.921.866/0001-11 | INSTITUTO EDIFICANDO;-23,4511459;-46,6147849
429;06.935.826/0001-29 | INSTITUTO BENEFICENTE DE PESQUISAS E RESGATE AFETIVO;-23,6692296;-46,7154897
430;06.996.360/0001-71 | COOPERATIVA CENTRAL TIETÊ;-23,5300219;-46,5830894
